,ebin,w_0,h_0,w_1,h_1,w_2,h_2,w_3,h_3,w_4,h_4,w_5,h_5,w_6,h_6,w_7,h_7,w_8,h_8,w_9,h_9,w_10,h_10,w_11,h_11,w_12,h_12,w_13,h_13,w_14,h_14,w_15,h_15,w_16,h_16,w_17,h_17,w_18,h_18,w_19,h_19,w_20,h_20,w_21,h_21,w_22,h_22,w_23,h_23,w_24,h_24,w_25,h_25,w_26,h_26,w_27,h_27,w_28,h_28,w_29,h_29,w_30,h_30,w_31,h_31,w_32,h_32,w_33,h_33,w_34,h_34,w_35,h_35,w_36,h_36,w_37,h_37,w_38,h_38,w_39,h_39,w_40,h_40,w_41,h_41,w_42,h_42,w_43,h_43,w_44,h_44,w_45,h_45,w_46,h_46,w_47,h_47,w_48,h_48,w_49,h_49,w_50,h_50,w_51,h_51,w_52,h_52,w_53,h_53,w_54,h_54,w_55,h_55,w_56,h_56,w_57,h_57,w_58,h_58,w_59,h_59,w_60,h_60,w_61,h_61,w_62,h_62,w_63,h_63,w_64,h_64,w_65,h_65,w_66,h_66,w_67,h_67,w_68,h_68,w_69,h_69,w_70,h_70,w_71,h_71,w_72,h_72,w_73,h_73,w_74,h_74,w_75,h_75,w_76,h_76,w_77,h_77,w_78,h_78,w_79,h_79,w_80,h_80,w_81,h_81,w_82,h_82,w_83,h_83
,-436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3743,-8.227643013,5300,-16.8031044,4793,-25.27801514,5818,-33.94672775,6343,-42.70183563,7578,-51.63484192,7887,-60.60781097,8775,-69.68746948,8023,-78.67753601,10037,-87.89157104,11269,-97.22138214,11002,-106.5272141,13060,-116.0045242,12177,-125.4118271,14476,-134.9920807,16149,-144.6817017,18544,-154.5095978,20112,-164.4186707,22173,-174.4253082,23074,-184.4717712,26702,-194.6642609,28218,-204.911972,33673,-215.3364258,32164,-225.7150269,39926,-236.3098145,40804,-246.9263458,50911,-257.7641907,48644,-268.556488,53747,-279.4485168,62519,-290.4917297,72678,-301.6855164,74175,-312.8996887,81304,-324.2056274,86586,-335.5745239,105825,-347.1440735,106420,-358.7192078,128779,-370.4850464,129454,-382.256134,153772,-394.1993713,163182,-406.2019958,178366,-418.2935791,194911,-430.473877,220610,-442.7780151,229000,-455.1195068,254038,-467.5647583,281274,-480.1118469,304669,-492.7388306,332410,-505.4529419,381310,-518.3043213,430456,-531.2769165,469898,-544.3371582,496195,-557.4519043,574764,-570.713623,619466,-584.0502319,683966,-597.4859009,744222,-611.0059814,827396,-624.632019,903967,-638.3465576,987643,-652.1496582,1061607,-666.0249634,1165395,-679.9935303,1287309,-694.0615845,1477923,-708.2677612,1618884,-722.5650024,1791592,-736.963623,1915911,-751.4293213,2095054
,-432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-2.079441547,3792,-10.32009125,3977,-18.60837555,5763,-27.26758957,5593,-35.89686203,6750,-44.71416092,6541,-53.50000763,7943,-62.48005295,7924,-71.45770264,9360,-80.60190582,9083,-89.71606445,11871,-99.09791565,11375,-108.437088,12052,-117.8340759,13444,-127.3403625,13927,-136.8819427,17140,-146.6311188,18062,-156.4326782,18836,-166.2761993,23181,-176.3272858,22586,-186.3523712,27833,-196.5863495,26320,-206.7644348,37453,-217.2952728,31147,-227.6417389,39990,-238.2381287,39060,-248.8109894,51514,-259.6605835,47904,-270.4375305,56378,-281.3773804,61770,-292.4085388,71288,-303.5830078,75770,-314.8184509,77255,-326.0733032,91958,-337.5023804,105901,-349.0726318,106385,-360.6474609,125311,-372.3860168,129460,-384.157135,151273,-396.0839844,167009,-408.1098022,179552,-420.2080078,194637,-432.3869019,217963,-444.6789856,237345,-457.0562439,243029,-469.4571838,283845,-482.0133667,306547,-494.6464844,329080,-507.3505249,390302,-520.2252197,420932,-533.1754761,472354,-546.2409668,498908,-559.361145,574336,-572.6221313,614606,-585.9508667,687491,-599.3916626,751413,-612.9213867,817726,-626.5356445,901404,-640.2473755,989587,-654.0524292,1061374,-667.9274902,1175992,-681.9050903,1284675,-695.9711304,1488643,-710.1845093,1606758,-724.4742432,1790804,-738.8724365,1915021,-753.3376465,2079043
,-428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,-3.850147724,3542,-12.02259445,4947,-20.52913094,5132,-29.07238197,6086,-37.786129,6605,-46.58171082,6770,-55.40196609,7307,-64.29855347,8861,-73.38796997,9001,-82.49305725,10199,-91.72309875,10626,-100.9941559,9911,-110.1955566,14198,-119.7564163,13024,-129.2309723,13988,-138.7769318,16206,-148.4700623,17837,-158.2590942,20223,-168.1736755,24611,-178.2846222,20634,-188.2193146,28987,-198.4939117,27213,-208.705368,33416,-219.1221619,33186,-229.5320435,38163,-240.081665,41174,-250.7072296,48085,-261.4879456,51080,-272.3291016,56367,-283.2687378,62978,-294.3192749,68136,-305.4485474,76867,-316.6983643,80041,-327.9886475,91551,-339.4132996,102097,-350.946991,108167,-362.5384216,125267,-374.2766113,127717,-386.0341797,153980,-397.9787598,160666,-409.9658508,182722,-422.0815735,196873,-434.2718811,221082,-446.5781555,229271,-458.9208069,252285,-471.3591309,279496,-483.8998718,310980,-496.5473633,323697,-509.2349243,388394,-522.1046753,430042,-535.0762939,467037,-548.1304321,497690,-561.2481689,570604,-574.5026245,614601,-587.8313599,689924,-601.2756958,749938,-614.8034668,833902,-628.4373169,892764,-642.1394043,988214,-655.9430542,1062373,-669.8190918,1169875,-683.7915039,1280092,-697.8539429,1500386,-712.0751953,1605995,-726.3644409,1792726,-740.7636719,1909587,-755.2260742,2082402
,-424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,-5.583496094,4307,-13.95149326,4986,-22.46588135,5560,-31.0892334,5123,-39.63072968,7207,-48.51353836,7142,-57.38728714,6622,-66.18544006,8938,-75.2835083,9287,-84.4198761,8982,-93.52285767,11895,-102.9067307,9687,-112.0852737,13905,-121.6252747,12706,-131.0751038,14242,-140.6390533,16893,-150.373703,17283,-160.1311798,22143,-170.1364594,21622,-180.1179199,22514,-190.1398163,28341,-200.3918762,27740,-210.6225128,30485,-220.9475098,35674,-231.4296875,40349,-242.0350037,36274,-252.5338593,50750,-263.3685303,50641,-274.2010498,55011,-285.116333,65465,-296.2055969,68743,-307.3437195,74305,-318.5596619,81556,-329.8687134,89608,-341.2719116,103274,-352.8170471,106259,-364.390686,127181,-376.144043,132812,-387.9407349,146810,-399.837616,166929,-411.8629456,179203,-423.9592285,196631,-436.1483154,223652,-448.466156,228370,-460.8048706,249448,-473.2318726,279201,-485.7715454,315503,-498.4334717,321737,-511.1149597,390060,-523.9890137,426216,-536.9517212,461650,-549.9942627,508337,-563.1331787,562519,-576.3733521,621606,-589.7134399,675147,-603.1361084,762441,-616.6803589,833991,-630.3143311,887826,-644.0108643,988043,-657.8143311,1069750,-671.6972656,1166093,-685.6664429,1292711,-699.7387085,1485946,-713.9502563,1617171,-728.24646,1781718,-742.6395264,1902516,-757.0982056,2081215
,-420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644,-7.404887676,4415,-15.79765129,4693,-24.2514782,5458,-32.85631561,5970,-41.5508194,7038,-50.40989685,6876,-59.24568939,6801,-68.07051086,8507,-77.11915588,9318,-86.25885773,10521,-95.51998901,9888,-104.7190704,10749,-114.0016403,13117,-123.4833069,12214,-132.8936462,15703,-142.5552521,16067,-152.2397766,17863,-162.0302582,20636,-171.9650574,22386,-181.9812469,23660,-192.0527954,26086,-202.2219543,29508,-212.5143738,30816,-222.8501587,34034,-233.2852783,39905,-243.8795319,38286,-254.432373,46805,-265.1861267,52687,-276.0582581,55744,-286.9867859,61895,-298.019989,69494,-309.1689758,75633,-320.4026184,81863,-331.7154236,93170,-343.1575928,100975,-354.6802063,108269,-366.272583,123303,-377.9949951,136287,-389.8175049,145713,-401.7069092,166153,-413.7275696,174914,-425.7996216,199853,-438.0049438,219711,-450.3050232,235695,-462.6753235,246749,-475.0914612,280385,-487.635376,311737,-500.2852783,328840,-512.9885864,383555,-525.8458252,432032,-538.8220825,451436,-551.8422852,518948,-565.0018311,557026,-578.2321777,619924,-591.569519,680725,-605.0004272,760433,-618.5420532,839469,-632.1825562,873959,-645.8633423,990477,-659.6693115,1077377,-673.5593262,1161597,-687.5246582,1293577,-701.5975952,1482029,-715.8065186,1619548,-730.104187,1785180,-744.4992065,1897887,-758.9554443,2082607
,-416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9923,-9.20261097,4400,-17.59197044,5190,-26.14645958,5607,-34.77822876,5202,-43.33502579,6198,-52.06700897,7769,-61.02490616,6945,-69.87068176,9608,-79.04103088,8945,-88.13987732,9092,-97.25502777,11883,-106.6378937,9123,-115.7564468,15476,-125.4034958,11991,-134.7954102,14458,-144.3744202,16621,-154.0928345,18615,-163.9245605,19031,-173.7783813,24803,-183.8970947,23069,-193.9433441,23361,-204.0021667,30520,-214.3283081,30531,-224.6548004,37102,-235.1762238,36453,-245.6800079,40483,-256.2886353,47287,-267.0526123,51165,-277.8954163,55063,-288.8116455,66194,-299.9119873,66784,-311.0212097,72256,-322.2091675,87210,-333.5852356,92849,-345.0239563,98697,-356.5237732,109362,-368.1261902,122074,-379.838562,135415,-391.6546631,147763,-403.5580139,165212,-415.572998,178414,-427.664856,197900,-439.8603821,222268,-452.1720276,228166,-464.5098572,250709,-476.9418945,277823,-489.4766235,316043,-502.1402588,328407,-514.8422852,379504,-527.6889038,431707,-540.6644287,457931,-553.6989136,520604,-566.8616333,555790,-580.0897827,626364,-593.4375,670382,-606.8530884,750672,-620.3818359,835674,-634.0178223,875419,-647.7002563,1004439,-661.5202026,1078094,-675.4108887,1166308,-689.380249,1288720,-703.4494019,1480820,-717.6575317,1619603,-731.9552002,1785643,-746.3504639,1889334,-760.8021851,2110600
,-412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-2.302585125,5869,-10.98002434,5099,-19.51682281,4673,-27.96637917,5831,-36.63732147,5560,-45.26067352,5810,-53.92800903,7412,-62.83886337,7777,-71.79779053,7864,-80.76783752,9329,-89.90872192,11182,-99.23078156,9225,-108.3604507,11644,-117.7229996,13267,-127.2160339,12236,-136.6281738,13923,-146.1694641,18147,-155.9757233,16646,-165.6956482,21807,-175.6856384,21720,-185.6716309,24509,-195.7784271,23747,-205.8536377,31166,-216.2007141,29286,-226.4855804,37116,-237.0073853,37755,-247.5462646,40305,-258.1504822,45626,-268.8787231,52533,-279.7479248,55502,-290.6720886,63672,-301.7335815,66791,-312.8428955,74191,-324.0572815,85816,-335.4172363,93529,-346.8632507,101780,-358.3938293,108911,-369.9921265,119292,-381.6814575,135541,-393.4984741,145156,-405.3840332,164948,-417.3974304,181334,-429.5055237,191274,-441.6669922,226106,-453.9957581,236808,-466.3707581,246027,-478.7839661,278050,-491.319519,312635,-503.9723206,327616,-516.671936,387346,-529.5390015,424104,-542.4967651,455886,-555.5267334,523750,-568.6954956,549514,-581.9122925,641401,-595.2836914,661670,-608.6862183,754564,-622.2200928,839228,-635.8603516,868639,-649.5350342,998830,-663.3493652,1089671,-677.2507324,1173496,-691.2262573,1280922,-705.2893677,1467673,-719.4885254,1631087,-733.7932739,1767128,-748.1781616,1904784,-762.6380615,2122576
,-408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,-4.499809742,3738,-12.72611618,5039,-21.25107956,5096,-29.78729057,5423,-38.38569641,6024,-47.08920288,6026,-55.79304123,7163,-64.66972351,7452,-73.58596039,8662,-82.65266418,9473,-91.80886841,9618,-100.9802628,9812,-110.1716232,11938,-119.5591049,13302,-129.0547791,12131,-138.4582977,14637,-148.0496063,16869,-157.7828369,17678,-167.562912,20133,-177.4730225,22349,-187.4875641,24712,-197.6026154,24064,-207.6910858,29344,-217.9779358,31057,-228.3215179,36960,-238.8391113,38494,-249.3973694,38766,-259.962677,48037,-270.7424011,50010,-281.5623779,57334,-292.5190125,62125,-303.5559082,68161,-314.6855469,75298,-325.9147644,85846,-337.2750854,93335,-348.7190247,95598,-360.1869202,108268,-371.7792969,124341,-383.5100708,135825,-395.3291931,145590,-407.2177429,164614,-419.2290955,180297,-431.3314514,193474,-443.504364,227618,-455.8397827,229474,-468.1833191,251950,-480.6203003,274741,-493.1438904,313713,-505.8001099,333004,-518.5159912,377839,-531.3582153,424400,-544.3166504,455365,-557.34552,532565,-570.5310059,550453,-583.7495117,625265,-597.095459,658450,-610.493103,774189,-624.0526733,827586,-637.6789551,875269,-651.3612671,995785,-665.1725464,1095704,-679.0794678,1165003,-693.0477295,1279328,-707.1095581,1470772,-721.3108521,1633972,-735.6173706,1766269,-750.00177,1903153,-764.4608154,2141979
,-404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,-6.208590031,4615,-14.64565659,4921,-23.14692307,4948,-31.65366173,5028,-40.17643738,5921,-48.8626976,5917,-57.54828262,7118,-66.41866302,7780,-75.37797546,8388,-84.41253662,10339,-93.65621185,9733,-102.8394928,9279,-111.9750061,11929,-121.3617325,13889,-130.900589,12016,-140.2945862,13209,-149.7832336,17913,-159.5765076,17124,-169.3247375,22018,-179.3243561,20525,-189.2537537,24681,-199.3675385,26229,-209.54216,29488,-219.8338928,30120,-230.1468353,37456,-240.6777649,36657,-251.1871185,41691,-261.8251648,44853,-272.5363159,52423,-283.4034119,56036,-294.3371582,60687,-305.350647,69616,-316.5014038,75674,-327.7355957,82640,-339.0578308,95965,-350.5295715,95855,-362.0001526,110163,-373.6098633,119487,-385.3008118,137242,-397.1303101,148610,-409.0393982,167225,-421.0664978,178759,-433.1602783,187887,-445.3038635,224518,-457.6255798,236885,-470.0009155,249946,-482.4299011,276031,-494.9581604,316463,-507.6231079,324948,-520.3145142,382563,-533.1691895,422891,-546.1240845,457168,-559.1568604,523766,-572.3256836,556788,-585.555603,627950,-598.9058228,662997,-612.3103638,766578,-625.8600464,838439,-639.4993286,869667,-653.1751709,1003176,-666.9938354,1092537,-680.8978271,1161228,-694.862793,1286921,-708.930542,1459308,-723.1240234,1629114,-737.4275513,1776806,-751.8178711,1902617,-766.2766113,2130531
,-400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3109,-8.042056084,4463,-16.44563293,4622,-24.88421631,5612,-33.51688004,4918,-42.01753616,5629,-50.65322113,6250,-59.3935585,7675,-68.33927917,6947,-77.18534851,7971,-86.16891479,10404,-95.41886139,9639,-104.5924377,10152,-113.8178635,13100,-123.298233,11453,-132.6442413,11767,-142.0173035,15532,-151.6679688,16133,-161.3565979,17149,-171.1062927,21600,-181.0867462,21693,-191.0714874,24892,-201.1937866,25109,-211.3247681,30589,-221.6531677,29050,-231.9299469,35925,-242.4191284,38316,-252.9727478,40305,-263.5769653,47245,-274.3400574,51945,-285.197998,56062,-296.1322021,59056,-307.1184387,69586,-318.2687683,76247,-329.510498,82930,-340.8362427,99895,-352.348114,94121,-363.8004456,107989,-375.3902283,123217,-387.1119385,140565,-398.9653625,143300,-410.8380737,164965,-422.8515625,180048,-434.9525452,197148,-447.1442566,213528,-459.4157715,247373,-471.8344116,242605,-484.2336121,274272,-496.7554932,314773,-509.4151001,336950,-522.1427612,369705,-534.9631958,426910,-547.9275513,459379,-560.96521,524347,-574.1351318,558573,-587.3682861,623333,-600.7111206,669381,-614.1252441,753643,-627.6578979,848777,-641.3094482,864672,-654.9795532,1006386,-668.8014526,1094576,-682.7073364,1153305,-696.6654663,1279505,-710.727478,1470791,-724.928772,1635979,-739.2365112,1761495,-753.6181641,1904940,-768.078125,2145507
,-396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.6931471825,9291,-9.829948425,3914,-18.1022644,5377,-26.69215012,5431,-35.29203033,4981,-43.80541611,5702,-52.45398712,5415,-61.05091476,8409,-70.08797455,7135,-78.96073914,8677,-88.02916718,9281,-97.1648941,9714,-106.3462143,11036,-115.6551361,11131,-124.9726257,12079,-134.3718567,12717,-143.8225555,15036,-153.4407654,16296,-163.1394348,17227,-172.8936615,22410,-182.9109192,21008,-192.8635712,24031,-202.9506683,26395,-213.1315918,28309,-223.3825226,31298,-233.7338257,34767,-244.1902466,39728,-254.7800598,41791,-265.4205017,42300,-276.0730591,53808,-286.9662476,55280,-297.8864136,62743,-308.9332275,69879,-320.087738,73823,-331.2971497,85618,-342.6547852,97961,-354.1470947,93418,-365.5919189,107853,-377.1804504,125629,-388.9215393,136985,-400.749176,146302,-412.6426086,162045,-424.6382446,180525,-436.7418823,195491,-448.9251404,218074,-461.2177429,241976,-473.6143494,246634,-486.0299988,275715,-498.5571289,312865,-511.2106628,329830,-523.9169922,381557,-536.7689819,428121,-549.736145,453862,-562.7617188,531316,-575.9448242,544953,-589.1532593,630355,-602.5073242,664068,-615.9134521,768002,-629.4650269,840333,-643.1065674,860326,-656.7716064,1001770,-670.5888672,1099661,-684.4993896,1157071,-698.4608154,1276185,-712.5202026,1473887,-726.7236328,1647058,-741.038147,1745833,-755.4108887,1900308,-769.8684082,2166189
,-392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,-3.135494232,5088,-11.67013454,4296,-20.03557396,4579,-28.46480942,5891,-37.14598846,4980,-45.65917206,5637,-54.29627991,5672,-62.9395752,6999,-71.79309845,8330,-80.82071686,8078,-89.81761932,9132,-98.93715668,10201,-108.1673965,10742,-117.4493103,11238,-126.7763672,11341,-136.1125488,12599,-145.5539246,16882,-155.2879333,14699,-164.8834686,19276,-174.7500916,19195,-184.6125031,23266,-194.6672516,23211,-204.719635,27043,-214.9248199,28722,-225.1902466,30588,-235.5186157,34437,-245.9654999,38914,-256.5346069,40526,-267.1443176,44600,-277.8497925,54216,-288.7505188,55745,-299.6790771,62552,-310.7228394,67604,-321.8442688,74035,-333.0565491,87564,-344.436676,97522,-355.9244995,93416,-367.3693237,108292,-378.9619141,124133,-390.6910095,139146,-402.5343018,143352,-414.4073486,167875,-426.438324,178510,-438.5307312,190922,-450.6903381,222527,-463.0031433,238736,-475.386261,248761,-487.8105164,273975,-500.3312988,316545,-512.996521,327855,-525.6968384,386927,-538.5628052,418020,-551.5061035,458530,-564.5418701,535384,-577.732605,544145,-590.9395752,629379,-604.2920532,670115,-617.7072754,753323,-631.239502,843133,-644.8843994,866849,-658.5570068,1004234,-672.37677,1103923,-686.2911377,1149895,-700.2463379,1282438,-714.3106079,1457874,-728.5031128,1646133,-742.8170776,1746001,-757.1899414,1917808,-771.6566162,2167301
,-388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,-4.941642284,4696,-13.39610863,4421,-21.7902298,4653,-30.23549652,5695,-38.8828392,5076,-47.41511917,5533,-56.03360367,6713,-64.84540558,6587,-73.63825989,7230,-82.52425385,9134,-91.64401245,9015,-100.7506561,9484,-109.90802,11370,-119.2467499,11069,-128.5586548,12089,-137.9587097,11721,-147.3278503,15571,-156.9810181,16388,-166.685318,18038,-176.4855499,21012,-186.4384003,21682,-196.4226379,25020,-206.5500641,25305,-216.6888275,27781,-226.920929,32334,-237.3048096,33037,-247.7101898,40153,-258.3106384,42184,-268.9604492,45068,-279.6763916,52642,-290.5476685,53564,-301.4363098,64606,-312.5123596,65946,-323.6089478,73589,-334.8151855,86680,-346.1851501,98231,-357.6802368,95768,-369.1499329,109608,-380.7546082,123707,-392.4802856,139534,-404.326355,146337,-416.2200317,161502,-428.2123108,177692,-440.3001099,197314,-452.4926758,216643,-464.7786865,234466,-477.1437378,255806,-489.5959167,271950,-502.1092834,312302,-514.7609863,333431,-527.4781494,387327,-540.3451538,419294,-553.2915039,458689,-566.3276367,529766,-579.5078125,543844,-592.7142334,628242,-606.0649414,670541,-619.4807739,758183,-633.0194702,841617,-646.6625366,873250,-660.3425293,994379,-674.1524048,1093760,-688.0575562,1157939,-702.0197144,1292319,-716.0916748,1453969,-730.2814941,1642911,-744.5934448,1755654,-758.9718018,1909411,-773.434082,2171090
,-384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006,-6.913737297,3907,-15.18426228,4492,-23.59431458,5281,-32.16618347,4811,-40.64484406,5524,-49.26170349,5708,-57.91132736,5725,-66.5639267,6474,-75.33947754,8015,-84.32854462,8371,-93.36107635,9683,-102.5391998,8693,-111.6094742,11368,-120.9480286,11922,-130.3341675,11774,-139.7078094,11920,-149.0937805,16412,-158.7995453,15567,-168.4524536,19152,-178.3126221,19113,-188.1707458,22726,-198.2020111,23455,-208.2648468,27491,-218.4864655,27467,-228.7071991,31432,-239.0627747,33675,-249.4872894,40674,-260.100647,39712,-270.6900635,47755,-281.4638977,52639,-292.3351135,52620,-303.2059631,66022,-314.3037109,64562,-325.3790894,72802,-336.574585,90664,-347.989502,93870,-359.4391785,98449,-370.9364624,108141,-382.5276489,125808,-394.2701721,135059,-406.0836487,144618,-417.9655151,167842,-429.9963074,171613,-442.0493164,196168,-454.2360535,216479,-466.5213013,242700,-478.9208679,253012,-491.3620605,272122,-503.8760681,315286,-516.5372925,328474,-529.239502,386454,-542.104248,420362,-555.0531006,467974,-568.1092529,525461,-581.281311,544462,-594.4888916,619979,-607.826355,670975,-621.2428589,763741,-634.7888184,834282,-648.4231567,889456,-662.121521,982280,-675.9191284,1102584,-689.8322754,1163093,-703.7988892,1278634,-717.8601685,1460387,-732.0543823,1621554,-746.3532715,1771826,-760.7407837,1902833,-775.199646,2178839
,-380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1.386294365,1623,-8.778326035,3283,-16.87483978,4949,-25.38178062,5116,-33.92190933,4864,-42.41152573,5529,-51.02928925,5149,-59.57584763,6944,-68.42147827,6735,-77.23654938,7116,-86.10665131,8281,-95.12837219,9206,-104.2559814,9938,-113.4600983,10632,-122.73172,12674,-132.1790314,11144,-141.4976807,12174,-150.9047394,15642,-160.5624542,16013,-170.2436066,18571,-180.0729675,19177,-189.934433,22320,-199.9476776,24505,-210.054306,25779,-220.2116241,28148,-230.4568481,31521,-240.8152618,33068,-251.2215881,41046,-261.8440247,40824,-272.4610596,46545,-283.2092285,52888,-294.0851746,55167,-305.0032959,62885,-316.0523682,65031,-327.1349792,74798,-338.3575134,88803,-349.7516785,92776,-361.1896362,98960,-372.6921082,112031,-384.318634,119153,-396.0068054,136986,-407.8344421,150771,-419.7579651,163752,-431.7640686,169333,-443.8036804,200458,-456.0120544,212116,-468.276947,243201,-480.6785889,254011,-493.1237183,268776,-505.6253662,314847,-518.2852173,335275,-531.0079346,382282,-543.8618774,425984,-556.8240356,471153,-569.8869629,515450,-583.0397339,542236,-596.2431641,619236,-609.5794067,675558,-623.0026855,764256,-636.5493164,839564,-650.1899414,890302,-663.8892822,974413,-677.678894,1091177,-691.581665,1177033,-705.5601807,1286769,-719.6278076,1448098,-733.8135986,1620138,-748.1116333,1776270,-762.5016479,1920405,-776.9696655,2158431
