,ebin,w_0,h_0,w_1,h_1,w_2,h_2,w_3,h_3,w_4,h_4,w_5,h_5,w_6,h_6,w_7,h_7,w_8,h_8,w_9,h_9,w_10,h_10,w_11,h_11,w_12,h_12,w_13,h_13,w_14,h_14,w_15,h_15,w_16,h_16,w_17,h_17,w_18,h_18,w_19,h_19,w_20,h_20,w_21,h_21,w_22,h_22,w_23,h_23,w_24,h_24,w_25,h_25,w_26,h_26,w_27,h_27,w_28,h_28,w_29,h_29,w_30,h_30,w_31,h_31,w_32,h_32,w_33,h_33,w_34,h_34,w_35,h_35,w_36,h_36,w_37,h_37,w_38,h_38,w_39,h_39,w_40,h_40,w_41,h_41,w_42,h_42,w_43,h_43,w_44,h_44,w_45,h_45,w_46,h_46,w_47,h_47,w_48,h_48,w_49,h_49,w_50,h_50,w_51,h_51,w_52,h_52,w_53,h_53,w_54,h_54,w_55,h_55,w_56,h_56,w_57,h_57,w_58,h_58,w_59,h_59,w_60,h_60,w_61,h_61,w_62,h_62,w_63,h_63,w_64,h_64,w_65,h_65,w_66,h_66,w_67,h_67,w_68,h_68,w_69,h_69,w_70,h_70,w_71,h_71,w_72,h_72,w_73,h_73,w_74,h_74,w_75,h_75,w_76,h_76,w_77,h_77,w_78,h_78,w_79,h_79,w_80,h_80
,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1.098612309,8601,-10.15824604,4265,-18.51644325,5476,-27.12457275,4998,-35.64136505,5690,-44.28783035,6640,-53.08869934,6818,-61.91601944,6605,-70.71160126,7818,-79.67578888,7960,-88.65797424,8582,-97.71539307,10226,-106.948082,10357,-116.1934967,10255,-125.4290161,12132,-134.8326111,12295,-144.2495575,15066,-153.869751,15416,-163.5129089,19545,-173.3933868,18689,-183.2290802,22905,-193.2681885,24652,-203.3807983,25875,-213.5418243,31341,-223.8945007,30746,-234.2280121,35109,-244.6942291,37701,-255.2316742,44094,-265.9257507,46296,-276.6685486,51018,-287.5084839,56289,-298.4467468,61235,-309.4692078,68644,-320.605896,71993,-331.7902222,84519,-343.1349487,95095,-354.5975952,93530,-366.0436401,115791,-377.703186,116908,-389.3723145,136545,-401.1967163,147113,-413.0956726,156513,-425.0565796,182541,-437.1712952,189265,-449.3222046,223156,-461.6378174,236421,-474.0112,259313,-486.4769897,293442,-499.0664368,315501,-511.728363,362931,-524.5303345,377185,-537.3708496,405238,-550.2830811,462407,-563.3272705,484191,-576.4174805,536795,-589.6108398,626463,-602.9586792,656793,-616.3538208,743328,-629.8727417,833893,-643.5065918,927177,-657.246521,994792,-671.0568237,1081036,-684.9502563,1190572,-698.9401855,1309445,-713.0253296,1430007,-727.1985474,1605360
,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3756,-8.231109619,4830,-16.71371078,5176,-25.26549911,5631,-33.90154266,5434,-42.5019722,6260,-51.24390793,6638,-60.04447556,7323,-68.94325256,7512,-77.86750793,8208,-86.88037109,8908,-95.97507477,9736,-105.1586609,10012,-114.3702011,10530,-123.6321869,11903,-133.0167389,13096,-142.4967957,14438,-152.0744171,16001,-161.7548218,18754,-171.5939789,19703,-181.4824982,21399,-191.453598,25040,-201.5818329,24561,-211.6907501,33198,-222.1009979,31026,-232.443573,34511,-242.8926086,39353,-253.4729309,42407,-264.1279907,47038,-274.8866882,52083,-285.7472839,55799,-296.6767883,58636,-307.6558838,70393,-318.8177185,73260,-330.0195007,80186,-341.311615,101488,-352.839325,92434,-364.2735901,116220,-375.9368286,116724,-387.6044006,134170,-399.4112549,143452,-411.2850037,153751,-423.2280884,187447,-435.3693542,191074,-447.5297852,227961,-459.8667297,226363,-472.1966248,266028,-484.6879883,292801,-497.275238,319758,-509.9505615,358355,-522.7398682,380441,-535.5889282,401821,-548.4926758,462538,-561.5371704,479720,-574.618103,540047,-587.8175049,627400,-601.1668701,650213,-614.5519409,741237,-628.0679932,837967,-641.7067261,933612,-655.4535522,981280,-669.2501831,1090549,-683.1524048,1194104,-697.1453247,1303897,-711.2261963,1432127,-725.4008789,1609942
,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596,-6.390240669,5285,-14.96286869,4535,-23.3824482,5298,-31.95753288,6567,-40.74734497,6263,-49.48976135,6594,-58.28367615,7011,-67.13890839,7669,-76.08384705,8223,-85.09853363,8215,-94.11225128,10898,-103.4085846,9644,-112.5826721,10275,-121.8201447,11543,-131.1739807,13270,-140.6672363,14183,-150.2270355,16667,-159.9482269,18168,-169.7556458,18672,-179.5904236,22213,-189.5988617,26588,-199.7870789,25862,-209.9476013,30665,-220.2784729,31600,-230.639389,35655,-241.1210327,35351,-251.5941162,45755,-262.3251648,47480,-273.0932312,50980,-283.9324341,56352,-294.8717957,56776,-305.8186646,73479,-317.023407,72954,-328.2209778,82523,-339.5418091,98717,-351.0418091,93349,-362.4859009,114687,-374.1358643,115990,-385.7971191,133102,-397.5959778,147515,-409.4976501,151524,-421.4261475,186075,-433.5600586,192030,-445.7254639,228069,-458.0628662,225445,-470.3887024,262294,-482.8659363,297325,-495.4685059,321563,-508.1494446,355979,-520.9320679,378856,-533.7769775,400680,-546.6779175,467446,-559.7329712,475271,-572.8046265,539799,-586.0036011,633633,-599.362854,648387,-612.7451172,743237,-626.263916,843790,-639.9095459,927369,-653.6496582,984861,-667.4498901,1081352,-681.3436279,1207273,-695.3474731,1301762,-709.4266968,1417052,-723.5907593,1618351
,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,-4.564348221,5963,-13.25767708,3985,-21.54796982,6078,-30.26040077,5841,-38.93305969,5732,-47.58687973,7014,-56.44254303,6919,-65.28456879,7356,-74.18784332,9064,-83.2999115,8158,-92.30666351,10414,-101.5575714,9863,-110.7541199,11229,-120.0803757,11705,-129.4481506,12846,-138.9089355,13850,-148.4449768,17007,-158.1863556,17836,-167.9753265,19576,-177.8573914,20214,-187.7715149,24405,-197.874054,27801,-208.1068878,30565,-218.434494,32296,-228.8171997,33776,-239.2447052,40556,-249.8551483,43003,-260.5241699,47816,-271.2992859,50374,-282.1265259,55769,-293.0555115,57833,-304.020813,71341,-315.1960449,73251,-326.3977051,84478,-337.7419434,94195,-349.1950684,94157,-360.6477966,122016,-372.3597107,111255,-383.9792786,131319,-395.7646484,149947,-407.6826782,153773,-419.6259155,184502,-431.7513428,190783,-443.9102478,227698,-456.2460327,224788,-468.5689392,267097,-481.0643005,292944,-493.6520386,317594,-506.3205566,362336,-519.1209106,379831,-531.9683838,400627,-544.8691406,458074,-557.9039307,490288,-571.0066528,535288,-584.1972046,623799,-597.5407715,655961,-610.9346313,742745,-624.4527588,834570,-638.0874023,933029,-651.8336182,983887,-665.6328735,1090170,-679.534729,1202478,-693.5346069,1302105,-707.6140747,1420704,-721.7807617,1599341
,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,-2.564949274,6236,-11.30304337,5033,-19.82681465,5143,-28.37220573,5935,-37.06082916,6036,-45.7663269,7115,-54.63628769,6689,-63.4445076,7069,-72.3079834,10012,-81.51952362,6988,-90.37147522,10975,-99.67485046,10515,-108.9354095,10401,-118.1850662,12311,-127.6033173,12105,-137.0046844,14880,-146.6124573,16868,-156.3456268,17963,-166.1416931,19165,-176.002533,22164,-186.0087585,24133,-196.1000977,27970,-206.3389893,29883,-216.6440277,30848,-226.9808502,35782,-237.4660492,38393,-248.0216827,43413,-258.7001953,46527,-269.447998,52699,-280.320343,54664,-291.2293091,60762,-302.2440186,68407,-313.3772583,72352,-324.5665588,83006,-335.893219,95027,-347.3551331,96491,-358.8323364,118645,-370.5162354,115757,-382.1754761,129953,-393.9504089,149399,-405.8647766,149245,-417.7781067,187522,-429.9197693,190921,-442.0793762,222135,-454.3904114,230967,-466.740448,265651,-479.2303772,291185,-491.8121033,323383,-504.4986877,356867,-517.2838135,385162,-530.1452026,404148,-543.0547485,450126,-556.0720215,490301,-569.1748047,531552,-582.3583374,629959,-595.711731,657306,-609.107666,746411,-622.6306763,837643,-636.269043,919037,-650.0001221,995833,-663.8114624,1087939,-677.7112427,1202040,-691.7107544,1303340,-705.7911987,1415291,-719.9540405,1603066
,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.6931471825,6917,-9.534884453,4517,-17.95048714,5451,-26.55404091,5650,-35.19345093,6319,-43.944767,6606,-52.7405014,7155,-61.61606979,7469,-70.53458405,8732,-79.60933685,8457,-88.65208435,10035,-97.86592102,10065,-107.0827408,11526,-116.4351044,11039,-125.7442932,13483,-135.253479,14300,-144.8214874,14948,-154.4338226,17344,-164.1948242,21629,-174.1766205,21778,-184.1652832,23414,-194.2263794,29154,-204.5067291,30839,-214.8432617,29608,-225.1390686,34581,-235.5901337,39257,-246.1680145,46013,-256.9046936,45940,-267.6397705,50853,-278.4764709,53004,-289.3545837,63548,-300.4141235,67119,-311.5283508,71799,-322.7099915,86054,-334.0727234,92275,-345.505249,100830,-357.0264282,115085,-368.6798401,113742,-380.3215332,133454,-392.1230469,143895,-403.9998779,156283,-415.9592896,182563,-428.0741272,194628,-440.2529602,223144,-452.5685425,231340,-464.9201965,261741,-477.3952942,290066,-489.9731445,323536,-502.6602173,356987,-515.4456787,385172,-528.3071289,401379,-541.2097778,454930,-554.2376709,485700,-567.3309937,539889,-580.5300903,622250,-593.8712158,654369,-607.2626343,751821,-620.7929077,838275,-634.4320068,917738,-648.1616821,1002438,-661.9796143,1077646,-675.8699341,1203795,-689.8709106,1295998,-703.9456787,1428458,-718.1177979,1591154
,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2051,-7.626082897,4566,-16.05247498,5712,-24.70279884,5509,-33.31693649,6796,-42.14102554,6814,-50.96776199,6841,-59.79845047,7112,-68.66799164,8735,-77.74308777,8841,-86.83024597,10505,-96.08985138,9647,-105.2642517,10439,-114.5175552,11518,-123.8692245,14364,-133.4417114,12767,-142.8963318,16084,-152.5819092,16732,-162.3069916,22606,-172.332962,21764,-182.3209686,23042,-192.3660431,27180,-202.5762787,33440,-212.9937897,30526,-223.3201294,34743,-233.7758636,39019,-244.3476715,43384,-255.0255127,46649,-265.7759094,53241,-276.6585083,53477,-287.5455017,59984,-298.5473328,68117,-309.6763,75362,-320.9063721,79640,-332.1916504,93632,-343.6387634,102069,-355.1721802,120265,-366.8696289,109903,-378.4769897,128037,-390.2370605,148003,-402.1420593,158789,-414.1174011,183238,-426.2359314,195844,-438.42099,218708,-450.7164917,231419,-463.0684814,262313,-475.5457764,285435,-488.1075439,331365,-500.818512,351682,-513.5889893,383578,-526.4462891,409848,-539.369812,443962,-552.373291,498256,-565.4921875,533932,-578.6802368,611825,-592.0044556,668425,-605.4171143,748818,-618.9433594,841944,-632.586853,917145,-646.3158569,1005458,-660.1368408,1080459,-674.0297241,1197515,-688.0255127,1299182,-702.1027832,1420668,-716.2694092,1599025
,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,322,-5.774551392,4151,-14.10565567,6451,-22.87764549,5904,-31.56103134,5964,-40.25452805,5971,-48.94919586,8192,-57.96010971,6508,-66.74089813,9755,-75.92642975,8180,-84.93587494,10241,-94.17002869,9244,-103.3017578,12933,-112.7692947,10919,-122.0675507,12419,-131.4945374,14626,-141.0850983,14989,-150.7001648,18395,-160.5200043,20971,-170.4709015,20628,-180.405304,24508,-190.5120544,28765,-200.7789764,29915,-211.0850983,31277,-221.43573,36418,-231.9385529,39292,-242.517334,39537,-253.1023254,48227,-263.8859863,54156,-274.785614,52903,-285.6618347,63622,-296.7225342,67135,-307.8370056,72301,-319.0256042,80506,-330.3216858,95924,-341.7929993,99730,-353.3032227,115248,-364.9580688,117311,-376.6306458,130297,-388.4082031,142907,-400.2781677,159820,-412.2599792,183904,-424.3821411,196291,-436.5694885,220736,-448.8742065,226931,-461.206604,261581,-473.6810913,285455,-486.2429199,329193,-498.9473267,354416,-511.7255554,386045,-524.5892944,402954,-537.4958496,452483,-550.5183716,494053,-563.6287842,535425,-576.8195801,615308,-590.1494751,665134,-603.5571899,739785,-617.0712891,842371,-630.715271,917879,-644.4450684,1020621,-658.2810059,1078876,-672.1724243,1194484,-686.1656494,1299278,-700.242981,1427437,-714.4143677,1588489
,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,-3.433987141,6941,-12.27918816,6365,-21.03775787,5936,-29.72654915,5725,-38.37914658,6886,-47.21639252,6997,-56.06962967,6558,-64.85807037,9770,-74.04514313,9242,-83.17665863,9636,-92.34992218,9998,-101.5600662,9927,-110.7630768,12713,-120.2134552,12986,-129.6850891,12192,-139.0936279,16097,-148.780014,19418,-158.6539764,20203,-168.5675659,21045,-178.5219879,24168,-188.6147766,28119,-198.8589783,30628,-209.1886444,31161,-219.5355682,37266,-230.0614014,38357,-240.6160889,42920,-251.2831879,47462,-262.0508728,50350,-272.8776245,55431,-283.8005066,61760,-294.8315125,66845,-305.9416504,74775,-317.1638794,81459,-328.4717407,93339,-339.915741,102460,-351.4529724,114654,-363.1026611,113993,-374.7465515,129943,-386.5213928,139672,-398.3684387,165708,-410.3864136,182148,-422.4989929,195084,-434.6801758,222957,-446.9949036,229664,-459.3392639,257712,-471.7988586,287213,-484.3668518,329473,-497.072113,355620,-509.8537292,384835,-522.7142944,416913,-535.6549072,431787,-548.6306152,495505,-561.7439575,544952,-574.9523926,605422,-588.2660522,680227,-601.696228,735635,-615.2047119,835968,-628.8410645,915621,-642.5684204,1017603,-656.4013672,1083840,-670.2973633,1194069,-684.2902222,1303570,-698.3708496,1404494,-712.526062,1612354
,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.6931471825,16317,-10.39311028,5833,-19.06439781,5518,-27.68016815,6357,-36.43748093,7072,-45.30138016,7404,-54.21115494,6874,-63.04665756,8644,-72.11127472,9420,-81.26186371,10128,-90.48492432,9872,-99.68238068,10006,-108.8933182,12126,-118.2964249,12619,-127.7393875,13860,-137.2761536,16143,-146.9653931,18302,-156.7801514,19774,-166.6722717,21247,-176.6362457,25569,-186.7853851,26794,-196.9813232,31355,-207.3344574,30678,-217.6657562,34728,-228.1210632,44268,-238.8190765,40256,-249.4220886,47512,-260.1908264,48706,-270.984375,53371,-281.8693848,63862,-292.9338684,67919,-304.0599365,72487,-315.2510986,83917,-326.5886841,93745,-338.0370178,104310,-349.5921326,109587,-361.1965942,116999,-372.8665161,129016,-384.6342163,138782,-396.474884,166677,-408.4986877,181685,-420.6087036,197956,-432.8045044,214450,-445.0803223,235030,-457.4477844,263306,-469.9288635,285709,-482.4916077,325553,-495.1848755,349953,-507.9504395,381188,-520.8015137,422243,-533.7548218,441299,-546.7523193,492040,-559.8586426,535673,-573.0499268,620018,-586.3874512,665884,-599.7963257,744577,-613.3168945,842170,-626.9606323,899496,-640.6702271,1024383,-654.5098267,1080795,-668.4030151,1202743,-682.4031372,1295641,-696.4776611,1424834,-710.6472168,1592309
,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4422,-8.394347191,6447,-17.16571808,5417,-25.76301575,6865,-34.59720612,5889,-43.27804947,7358,-52.18159103,7995,-61.1681633,8477,-70.21327209,9740,-79.3972702,9676,-88.57467651,10133,-97.7982254,9964,-107.0049591,13121,-116.4869308,11464,-125.8339005,14961,-135.4470978,14675,-145.0410004,18108,-154.845108,20305,-164.7637329,22346,-174.7781372,23610,-184.8475647,28015,-195.0880585,31448,-205.4441528,30332,-215.7641144,34263,-226.2059326,43656,-236.8900299,40900,-247.5089111,45669,-258.2380981,48312,-269.0235291,56832,-279.9713745,63795,-291.03479,69182,-302.1792908,71081,-313.3508606,84503,-324.6954041,92504,-336.1304016,107165,-347.7125244,109350,-359.3148193,115855,-370.9749146,131725,-382.7633972,136487,-394.5873718,164491,-406.5979919,179760,-418.6973572,199071,-430.8987732,212976,-443.1676941,242673,-455.5671692,253217,-468.0091858,287884,-480.5794983,324879,-493.2707214,356458,-506.0546875,376244,-518.8927002,429793,-531.8637695,436858,-544.8511353,485462,-557.9439697,541259,-571.1456299,604726,-584.4581909,684035,-597.8939819,741254,-611.4100952,839503,-625.0506592,905596,-638.7670288,1012484,-652.5949707,1092085,-666.4985962,1193351,-680.4908447,1311791,-694.5777588,1421777,-708.7451782,1593725
,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,708,-6.56244421,5330,-15.14355087,6220,-23.879076,6510,-32.66017151,6103,-41.37670898,7429,-50.28985596,8069,-59.28564072,7828,-68.25110626,10078,-77.46921539,8902,-86.56324768,10322,-95.80528259,10983,-105.1093903,12013,-114.5031357,12822,-123.9620514,13968,-133.5065765,15424,-143.1502533,19434,-153.0250397,18388,-162.8444977,20760,-172.7852783,25790,-182.9430237,26841,-193.1407166,31297,-203.4919891,33203,-213.9023895,33550,-224.3231812,43316,-234.9994659,40442,-245.6070862,48395,-256.3942261,45351,-267.1164246,57659,-278.0787354,62069,-289.1147461,65360,-300.2024231,74670,-311.4232483,81813,-322.7354431,97404,-334.2220764,100464,-345.739624,110098,-357.3487549,120745,-369.0502014,134248,-380.8576355,132777,-392.6540527,170955,-404.7032166,177873,-416.7920532,197384,-428.9849548,211805,-441.2483826,231242,-453.5996094,268725,-466.1010437,288315,-478.6728516,326212,-491.3681641,358710,-504.1584473,375913,-516.9955444,418744,-529.9405518,442460,-542.9406738,480356,-556.0229492,544123,-569.2298584,600853,-582.5359497,688412,-595.9780884,741126,-609.4940186,840541,-623.1358032,893272,-636.8384399,1030152,-650.6836548,1087036,-664.5826416,1194395,-678.5758057,1291160,-692.6468506,1440774,-706.8275146,1591512
,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,-4.488636494,6124,-13.20860767,5507,-21.82238388,7314,-30.71992874,6099,-39.43581009,7127,-48.30745697,8393,-57.34260941,7599,-66.27838135,10476,-75.53522491,8681,-84.60411835,10182,-93.83249664,10989,-103.137146,12864,-112.5993347,12395,-122.0243835,15354,-131.6635132,13009,-141.1369171,21411,-151.1085815,17527,-160.8800812,23068,-170.9262848,23076,-180.9728394,30261,-191.290451,27742,-201.5211487,34966,-211.9832764,33759,-222.4102783,39763,-233.0009766,45004,-243.7154846,43866,-254.4043732,47070,-265.1637573,58118,-276.1340027,62807,-287.1818237,64113,-298.2502136,74611,-309.4702454,86327,-320.8361511,90042,-332.2441711,110216,-343.8543701,106495,-355.4302368,119293,-367.1195679,130951,-378.9021606,136400,-390.7254944,169696,-402.7672729,176386,-414.8477173,194116,-427.0239258,213888,-439.2971191,232967,-451.6557617,262598,-464.1341553,294507,-476.7272034,325694,-489.420929,356926,-502.2062073,376728,-515.0454712,421630,-527.9973755,439144,-540.9899292,487202,-554.0863647,545037,-567.2949829,600670,-580.600769,684223,-594.0368042,738792,-607.5495605,840109,-621.1908569,894678,-634.8950806,1020124,-648.7305298,1100989,-662.6422729,1184246,-676.6268921,1295835,-690.7015381,1439566,-704.8814087,1593862
,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,-3.218875885,2936,-11.20367908,7130,-20.07574654,5851,-28.75011444,6573,-37.54084015,5879,-46.21998215,9115,-55.33765793,8211,-64.35089111,10629,-73.62223053,7704,-82.57172394,11495,-91.92139435,10616,-101.1915131,11558,-110.5466461,13425,-120.0515213,14346,-129.6227417,14892,-139.2313232,19905,-149.1300507,18370,-158.9485321,22597,-168.9741058,23559,-179.0413666,27257,-189.254425,28735,-199.5202942,36408,-210.0228424,33822,-220.4517059,42539,-231.1098785,43470,-241.7897034,42804,-252.4540863,47865,-263.2302246,56290,-274.1684875,61423,-285.1940308,64023,-296.2610168,78955,-307.5376587,82381,-318.856781,95950,-330.3283691,104168,-341.8821411,107831,-353.470459,118281,-365.1512756,131630,-376.9390259,136825,-388.7654724,176635,-400.8473206,175689,-412.9237976,193176,-425.0951538,206674,-437.3340454,237493,-449.7119446,258950,-462.1763306,296728,-474.7769165,317965,-487.4466248,366647,-500.2587891,369183,-513.0778198,430727,-526.0510254,436165,-539.0368042,490410,-552.1398315,552136,-565.3613892,590616,-578.6503296,678302,-592.0776978,750173,-605.6057739,827646,-619.2321167,899809,-632.9420776,1033108,-646.7901611,1083669,-660.6860352,1207327,-674.6899414,1269348,-688.7439575,1455916,-702.9351196,1584351
,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9679,-9.177713394,6875,-18.01336098,6678,-26.81993484,5638,-35.45721817,7763,-44.41434097,7961,-53.39665222,8466,-62.44046402,9229,-71.5705719,9507,-80.73035431,9985,-89.93919373,11767,-99.31224823,11015,-108.6192627,12332,-118.0392151,14692,-127.6342697,15288,-137.2690887,18216,-147.0791473,17778,-156.8648682,25017,-166.9921722,23873,-177.0726776,26058,-187.2407532,32650,-197.6343536,32452,-208.0218658,35196,-218.4905548,39828,-229.0828857,44620,-239.7888184,42862,-250.4545593,50346,-261.2812195,54662,-272.190155,60942,-283.2078247,66565,-294.3137512,80324,-305.6075745,81674,-316.9180603,91469,-328.3418274,105890,-339.9119873,108082,-351.5026245,114142,-363.1478271,135349,-374.9634399,136305,-386.7861023,173164,-398.8480835,175488,-410.9234009,194846,-423.103363,207248,-435.3450317,239502,-447.7313538,258605,-460.194397,294788,-472.7884216,319246,-485.4621277,360552,-498.2575073,374644,-511.0912476,423171,-524.0467529,443267,-537.0487061,491324,-550.1535645,539362,-563.3516846,602750,-576.6609497,681306,-590.0927124,747679,-603.6174316,829708,-617.2462769,896927,-630.9530029,1024190,-644.7924194,1097845,-658.7012939,1192810,-672.6931152,1267342,-686.7455444,1462433,-700.9411621,1594385
,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1316,-7.182352066,7215,-16.06626892,6434,-24.83562088,5806,-33.50226974,6848,-42.33398056,8718,-51.40712738,8737,-60.48244858,8461,-69.52567291,8678,-78.59422302,11830,-87.9726181,11784,-97.34711456,11870,-106.7288818,12014,-116.1227112,14908,-125.7323608,13411,-135.2361908,19909,-145.1351166,18047,-154.9358521,24269,-165.0328064,22945,-175.0736542,26813,-185.2702942,29585,-195.5653229,35544,-206.0438538,35391,-216.5180664,41237,-227.1451569,43823,-237.8330688,42211,-248.4835052,51749,-259.337677,52948,-270.2147522,59599,-281.210144,66725,-292.3184814,77306,-303.5740051,84263,-314.9157104,91888,-326.3440247,105156,-337.9072266,106112,-349.4794922,121091,-361.1837769,134784,-372.9952087,134177,-384.802124,172604,-396.8608704,179461,-408.9585876,189767,-421.1121521,204571,-433.3408203,241080,-445.7337036,262335,-458.2110901,290549,-470.7906189,320732,-483.4689941,360527,-496.2643127,384636,-509.1243591,422953,-522.0793457,444722,-535.0845337,481894,-548.1699829,542569,-561.3740234,604092,-574.6854858,673592,-588.105896,748162,-601.6312866,828621,-615.2587891,901829,-628.9709473,1030921,-642.8168945,1092441,-656.7208252,1182208,-670.7037354,1294243,-684.7771606,1442463,-698.9590454,1598844
,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,-5.308267593,6222,-14.04411411,5600,-22.67463684,6707,-31.4855442,6830,-40.31462479,8112,-49.31572342,8166,-58.32345963,9013,-67.42988586,8870,-76.52031708,11514,-85.87163544,11655,-95.23512268,12013,-104.6288681,12140,-114.0331268,14276,-123.5994644,15013,-133.2161407,17273,-142.9730377,20722,-152.9119873,22391,-162.9284058,23641,-172.9991455,29460,-183.2899323,27912,-193.5267487,33040,-203.9322205,37770,-214.4714966,40750,-225.0867004,41866,-235.7289276,45996,-246.4652405,51483,-257.3142395,53132,-268.1947632,59759,-279.1928406,65605,-290.2842407,76833,-301.5336304,84033,-312.8725891,91336,-324.2948914,107054,-335.8759766,108272,-347.4683838,116073,-359.1303711,131420,-370.9165344,144973,-382.8008423,162162,-394.7971802,181519,-406.906311,190100,-419.061615,206218,-431.2983093,243673,-443.7019043,260285,-456.1714478,286310,-468.7362671,321388,-481.4166565,346068,-494.171051,394482,-507.056366,434746,-520.0388794,438239,-533.0294189,479135,-546.1091309,556048,-559.3377686,597619,-572.6384888,662330,-586.0419922,756730,-599.5787354,839408,-613.2191772,897133,-626.9261475,1015221,-640.7567749,1076254,-654.645752,1213060,-668.6544189,1286355,-682.7217407,1450972,-696.9094849,1580979
,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,-2.995732307,8246,-12.01321602,5847,-20.68689919,6327,-29.43947983,6882,-38.27614594,8158,-47.28290176,8357,-56.31375504,10091,-65.53315735,9196,-74.65968323,10404,-83.90962982,11174,-93.23097229,10263,-102.4672699,13708,-111.9930038,15445,-121.6380463,14197,-131.1988373,19904,-141.0975189,17984,-150.8947601,22953,-160.9359589,25129,-171.0677338,25507,-181.214447,29502,-191.5066528,35494,-201.9837646,35646,-212.4651642,39854,-223.058136,44656,-233.7648773,42835,-244.4299927,53736,-255.3218384,51595,-266.1730042,61084,-277.1930237,66094,-288.2918701,76890,-299.5419922,85140,-310.894043,88516,-322.2849731,108001,-333.8748779,105886,-345.4450073,116369,-357.1095276,133132,-368.9086304,144020,-380.7863464,167426,-392.8146362,176139,-404.8936768,191636,-417.0570374,203465,-429.2802734,249934,-441.7092285,257915,-454.1696167,288978,-466.7437134,321396,-479.4241333,346148,-492.1787415,387620,-505.0465088,435570,-518.0309448,441404,-531.0286865,480599,-544.1114502,561407,-557.3496704,591074,-570.6393433,655375,-584.0322876,766971,-597.5825195,831085,-611.2130127,909101,-624.9332275,1017190,-638.7658081,1088281,-652.6658936,1191678,-666.6567383,1281095,-680.7199707,1468698,-694.9198608,1560348
